DE Electricity Market,market_price_2019,market_price_2020,market_price_2021,market_price_2022,market_price_2023,market_price_2024,market_price_2025
2025-11-28 16:00:00,38.05,50.23,217.03,164.01,164.01,132.62,
2025-11-28 17:00:00,40.43,54.17,245.13,189.98,189.98,149.33,
2025-11-28 18:00:00,40.58,56.14,247.94,177.0,177.0,158.23,
2025-11-28 19:00:00,39.95,53.83,238.15,160.2,160.2,153.91,
2025-11-28 20:00:00,36.16,47.66,216.63,139.12,139.12,143.97,
2025-11-28 21:00:00,30.9,41.99,204.69,125.45,125.45,132.49,
2025-11-28 22:00:00,28.46,41.62,201.8,116.84,116.84,122.16,
2025-11-28 23:00:00,25.17,39.65,177.24,109.41,109.41,112.6,
2025-11-29 00:00:00,23.95,38.9,155.39,98.43,98.43,110.3,
2025-11-29 01:00:00,21.27,37.6,151.31,95.17,95.17,107.01,
2025-11-29 02:00:00,11.79,37.03,141.13,92.03,92.03,103.47,
2025-11-29 03:00:00,14.2,35.97,136.65,85.88,85.88,102.8,
2025-11-29 04:00:00,27.56,36.0,143.39,84.91,84.91,105.3,
2025-11-29 05:00:00,27.5,38.04,160.51,95.7,95.7,115.28,
2025-11-29 06:00:00,39.86,38.37,221.07,102.84,102.84,145.1,
2025-11-29 07:00:00,45.08,40.6,289.44,132.59,132.59,169.28,
2025-11-29 08:00:00,45.89,43.01,331.14,149.33,149.33,181.35,
2025-11-29 09:00:00,42.69,45.23,320.09,142.55,142.55,162.49,
2025-11-29 10:00:00,42.42,45.12,295.83,133.72,133.72,143.01,
2025-11-29 11:00:00,42.29,46.31,298.54,130.0,130.0,136.4,
2025-11-29 12:00:00,41.65,46.27,299.03,128.09,128.09,126.59,
2025-11-29 13:00:00,42.22,44.71,329.2,132.18,132.18,119.5,
2025-11-29 14:00:00,47.91,43.77,342.77,146.35,146.35,129.58,
2025-11-29 15:00:00,51.04,44.96,352.11,168.0,168.0,141.02,
2025-11-29 16:00:00,52.14,49.1,360.0,200.0,200.0,152.01,
2025-11-29 17:00:00,54.05,55.16,421.87,250.0,250.0,150.44,
2025-11-29 18:00:00,55.36,58.26,410.13,250.0,250.0,142.03,
2025-11-29 19:00:00,53.11,58.97,355.06,200.0,200.0,130.81,
2025-11-29 20:00:00,52.01,55.98,310.16,161.0,161.0,119.9,
2025-11-29 21:00:00,46.44,52.26,234.68,139.01,139.01,115.1,
2025-11-29 22:00:00,42.24,49.91,193.53,128.5,128.5,113.73,
2025-11-29 23:00:00,39.28,45.17,130.05,114.27,114.27,103.45,
2025-11-30 00:00:00,36.29,46.6,113.9,104.79,104.79,98.83,
2025-11-30 01:00:00,35.96,43.04,100.51,104.52,104.52,92.0,
2025-11-30 02:00:00,35.99,42.07,91.93,102.2,102.2,89.69,
2025-11-30 03:00:00,35.39,38.82,73.06,100.0,100.0,86.9,
2025-11-30 04:00:00,35.39,39.09,64.82,101.63,101.63,88.18,
2025-11-30 05:00:00,36.03,43.21,69.75,106.3,106.3,90.18,
2025-11-30 06:00:00,36.56,57.25,71.56,129.41,129.41,88.9,
2025-11-30 07:00:00,39.07,70.42,93.97,168.09,168.09,103.06,
2025-11-30 08:00:00,42.29,77.18,92.39,219.27,219.27,107.39,
2025-11-30 09:00:00,45.35,67.07,94.65,237.13,237.13,91.17,
2025-11-30 10:00:00,44.0,62.0,96.68,222.5,222.5,85.2,
2025-11-30 11:00:00,42.7,58.66,108.44,223.34,223.34,86.12,
2025-11-30 12:00:00,41.5,56.01,112.19,195.21,195.21,87.7,
2025-11-30 13:00:00,40.77,55.06,110.05,189.81,189.81,90.03,
2025-11-30 14:00:00,41.14,55.06,112.95,195.0,195.0,93.35,
2025-11-30 15:00:00,43.02,55.14,124.91,195.0,195.0,124.34,
2025-11-30 16:00:00,48.99,55.61,131.8,226.0,226.0,132.89,
2025-11-30 17:00:00,52.9,62.62,187.28,261.0,261.0,136.94,
2025-11-30 18:00:00,53.1,61.17,228.92,249.34,249.34,135.9,
2025-11-30 19:00:00,50.01,52.72,232.6,194.49,194.49,131.96,
2025-11-30 20:00:00,47.35,42.85,215.06,153.93,153.93,124.51,
2025-11-30 21:00:00,42.42,40.1,171.89,132.72,132.72,115.08,
2025-11-30 22:00:00,41.94,38.61,145.89,124.72,124.72,114.78,
2025-11-30 23:00:00,40.13,32.92,126.94,113.79,113.79,106.67,
2025-12-01 00:00:00,38.55,32.04,127.25,106.91,106.91,99.66,
2025-12-01 01:00:00,37.07,33.95,107.0,102.63,102.63,90.01,
2025-12-01 02:00:00,36.26,33.16,97.39,99.1,99.1,88.14,
2025-12-01 03:00:00,35.93,34.08,93.97,95.88,95.88,85.7,
2025-12-01 04:00:00,35.86,35.34,86.86,96.07,96.07,84.8,
2025-12-01 05:00:00,35.92,38.43,94.27,102.31,102.31,85.31,
2025-12-01 06:00:00,36.13,43.97,115.82,120.03,120.03,84.43,
2025-12-01 07:00:00,37.04,54.91,110.01,152.11,152.11,89.97,
2025-12-01 08:00:00,38.74,57.64,103.93,203.46,203.46,99.64,
2025-12-01 09:00:00,42.12,61.28,94.3,222.63,222.63,94.6,
2025-12-01 10:00:00,44.77,64.21,86.88,215.37,215.37,89.3,
2025-12-01 11:00:00,48.0,63.75,86.89,213.52,213.52,82.38,
2025-12-01 12:00:00,48.15,60.96,84.7,197.09,197.09,85.25,
2025-12-01 13:00:00,45.76,63.07,85.91,175.19,175.19,83.08,
2025-12-01 14:00:00,44.7,61.47,85.93,174.32,174.32,90.61,
2025-12-01 15:00:00,44.98,60.88,84.67,184.4,184.4,108.62,
2025-12-01 16:00:00,47.79,62.06,87.74,200.05,200.05,121.53,
2025-12-01 17:00:00,50.45,77.98,96.76,230.69,230.69,117.77,
2025-12-01 18:00:00,52.4,75.25,90.53,199.16,199.16,121.51,
2025-12-01 19:00:00,50.64,66.32,76.99,168.56,168.56,110.23,
2025-12-01 20:00:00,46.84,57.66,71.2,142.37,142.37,91.35,
2025-12-01 21:00:00,42.92,53.34,70.43,125.13,125.13,84.36,
2025-12-01 22:00:00,39.9,50.16,73.5,118.4,118.4,96.98,
2025-12-01 23:00:00,37.83,47.13,71.17,108.13,108.13,85.0,
2025-12-02 00:00:00,36.03,47.8,36.98,105.22,105.22,74.77,
2025-12-02 01:00:00,36.93,46.27,28.72,102.69,102.69,65.78,
2025-12-02 02:00:00,35.4,44.71,37.08,101.25,101.25,61.17,
2025-12-02 03:00:00,34.46,43.42,63.76,98.89,98.89,46.44,
2025-12-02 04:00:00,35.4,44.56,76.15,97.96,97.96,50.21,
2025-12-02 05:00:00,36.3,47.49,92.63,97.83,97.83,69.53,
2025-12-02 06:00:00,44.84,58.58,159.65,98.93,98.93,92.08,
2025-12-02 07:00:00,52.97,83.67,207.25,104.88,104.88,125.25,
2025-12-02 08:00:00,54.58,105.46,234.9,120.34,120.34,125.2,
2025-12-02 09:00:00,54.09,105.42,233.75,127.99,127.99,123.63,
2025-12-02 10:00:00,45.9,100.06,208.04,130.75,130.75,121.27,
2025-12-02 11:00:00,43.59,95.19,228.29,127.22,127.22,115.8,
2025-12-02 12:00:00,41.96,84.95,232.13,121.58,121.58,115.09,
2025-12-02 13:00:00,42.87,82.9,233.86,114.58,114.58,127.6,
2025-12-02 14:00:00,49.0,90.0,258.09,118.52,118.52,136.74,
2025-12-02 15:00:00,52.95,88.09,304.96,123.5,123.5,144.04,
2025-12-02 16:00:00,53.93,105.4,327.82,129.79,129.79,144.75,
2025-12-02 17:00:00,57.23,110.56,354.98,144.04,144.04,147.68,
2025-12-02 18:00:00,55.18,99.03,330.0,144.96,144.96,147.9,
2025-12-02 19:00:00,55.5,77.79,283.98,129.56,129.56,138.0,
2025-12-02 20:00:00,54.43,64.0,228.85,122.52,122.52,120.01,
2025-12-02 21:00:00,49.33,55.55,203.08,114.83,114.83,112.68,
2025-12-02 22:00:00,44.89,51.39,183.54,109.88,109.88,111.72,
2025-12-02 23:00:00,40.58,43.45,132.49,106.01,106.01,102.21,
2025-12-03 00:00:00,40.19,41.85,153.93,108.3,108.3,110.73,
2025-12-03 01:00:00,39.74,41.21,124.99,102.68,102.68,103.05,
2025-12-03 02:00:00,39.5,39.09,118.09,99.88,99.88,96.28,
2025-12-03 03:00:00,38.5,38.25,111.39,98.62,98.62,93.22,
2025-12-03 04:00:00,39.49,39.12,115.02,94.62,94.62,100.48,
2025-12-03 05:00:00,42.81,42.63,130.73,91.72,91.72,108.09,
2025-12-03 06:00:00,55.07,53.42,169.95,88.86,88.86,121.76,
2025-12-03 07:00:00,67.28,60.04,242.08,92.13,92.13,142.39,
2025-12-03 08:00:00,76.47,62.57,256.41,97.02,97.02,154.62,
2025-12-03 09:00:00,71.0,66.01,217.52,100.15,100.15,150.09,
2025-12-03 10:00:00,60.49,62.25,179.96,104.96,104.96,141.37,
2025-12-03 11:00:00,59.31,62.48,159.92,105.07,105.07,139.23,
2025-12-03 12:00:00,55.24,61.69,140.01,102.91,102.91,135.62,
2025-12-03 13:00:00,54.5,58.14,140.8,100.0,100.0,142.41,
2025-12-03 14:00:00,56.86,55.73,138.23,105.68,105.68,150.02,
2025-12-03 15:00:00,57.9,51.33,143.72,115.0,115.0,168.94,
2025-12-03 16:00:00,60.0,50.28,159.98,122.2,122.2,205.18,
2025-12-03 17:00:00,61.8,52.94,170.03,127.9,127.9,210.0,
2025-12-03 18:00:00,49.76,47.18,138.25,129.05,129.05,197.88,
2025-12-03 19:00:00,47.32,41.63,130.3,126.07,126.07,189.83,
2025-12-03 20:00:00,42.32,34.2,115.22,112.33,112.33,170.04,
2025-12-03 21:00:00,40.67,31.25,116.71,100.0,100.0,153.61,
2025-12-03 22:00:00,39.27,31.23,119.59,99.09,99.09,142.08,
2025-12-03 23:00:00,37.05,27.5,106.48,89.0,89.0,130.81,
2025-12-04 00:00:00,35.0,30.83,125.06,93.86,93.86,120.99,
2025-12-04 01:00:00,35.0,28.43,125.28,89.81,89.81,116.66,
2025-12-04 02:00:00,35.24,27.88,171.46,88.02,88.02,112.79,
2025-12-04 03:00:00,35.58,27.16,185.0,85.38,85.38,110.19,
2025-12-04 04:00:00,36.87,24.6,185.01,85.83,85.83,112.26,
2025-12-04 05:00:00,37.51,30.45,183.79,92.04,92.04,120.91,
2025-12-04 06:00:00,42.69,33.69,187.6,104.1,104.1,145.2,
2025-12-04 07:00:00,53.4,33.4,205.0,118.06,118.06,209.76,
2025-12-04 08:00:00,54.76,38.82,222.79,123.16,123.16,276.66,
2025-12-04 09:00:00,51.47,39.6,235.01,126.12,126.12,250.76,
2025-12-04 10:00:00,46.34,37.39,239.55,128.02,128.02,212.21,
2025-12-04 11:00:00,44.99,42.58,235.01,130.7,130.7,198.95,
2025-12-04 12:00:00,43.81,40.72,237.92,126.45,126.45,192.25,
2025-12-04 13:00:00,47.99,40.4,222.0,131.42,131.42,199.82,
2025-12-04 14:00:00,55.01,44.99,218.73,126.97,126.97,218.44,
2025-12-04 15:00:00,58.3,52.48,210.0,124.84,124.84,242.87,
2025-12-04 16:00:00,62.69,55.88,222.0,122.27,122.27,267.35,
2025-12-04 17:00:00,70.6,64.36,243.05,127.75,127.75,287.76,
2025-12-04 18:00:00,60.06,59.18,230.57,124.63,124.63,230.22,
2025-12-04 19:00:00,60.1,55.17,196.77,120.97,120.97,197.59,
2025-12-04 20:00:00,52.93,47.92,200.27,114.48,114.48,165.68,
2025-12-04 21:00:00,49.5,50.9,157.71,105.55,105.55,148.34,
2025-12-04 22:00:00,41.7,50.03,150.89,100.0,100.0,128.33,
2025-12-04 23:00:00,39.1,45.83,119.86,91.76,91.76,113.27,
2025-12-05 00:00:00,36.16,41.03,87.48,90.85,90.85,114.77,
2025-12-05 01:00:00,35.73,38.61,87.92,88.01,88.01,105.74,
2025-12-05 02:00:00,35.86,40.31,84.63,85.73,85.73,103.27,
2025-12-05 03:00:00,35.75,38.31,80.99,83.62,83.62,104.5,
2025-12-05 04:00:00,35.56,38.06,80.92,84.71,84.71,103.27,
2025-12-05 05:00:00,36.14,38.6,84.77,91.02,91.02,104.12,
2025-12-05 06:00:00,42.22,36.21,80.97,108.0,108.0,135.88,
2025-12-05 07:00:00,59.59,38.78,91.9,114.32,114.32,143.54,
2025-12-05 08:00:00,58.29,35.82,100.05,122.28,122.28,141.29,
2025-12-05 09:00:00,51.23,49.11,121.43,122.88,122.88,131.78,
2025-12-05 10:00:00,46.15,52.48,132.56,120.55,120.55,124.92,
2025-12-05 11:00:00,41.87,54.53,210.0,121.27,121.27,107.31,
2025-12-05 12:00:00,41.61,54.9,200.06,118.34,118.34,102.67,
2025-12-05 13:00:00,41.52,53.9,197.56,118.53,118.53,102.93,
2025-12-05 14:00:00,46.95,52.0,201.02,127.26,127.26,102.89,
2025-12-05 15:00:00,50.41,54.0,209.78,122.59,122.59,100.87,
2025-12-05 16:00:00,51.47,55.2,229.07,129.24,129.24,101.5,
2025-12-05 17:00:00,46.63,58.0,256.91,145.9,145.9,118.31,
2025-12-05 18:00:00,43.44,55.51,260.0,147.47,147.47,112.16,
2025-12-05 19:00:00,38.15,55.8,220.98,141.56,141.56,105.36,
2025-12-05 20:00:00,36.24,52.01,208.64,128.63,128.63,87.13,
2025-12-05 21:00:00,34.89,42.15,195.38,117.83,117.83,77.3,
2025-12-05 22:00:00,32.79,41.5,196.13,111.55,111.55,74.17,
2025-12-05 23:00:00,24.94,36.62,165.92,103.28,103.28,43.14,
2025-12-06 00:00:00,25.18,41.06,197.53,94.97,94.97,10.64,
2025-12-06 01:00:00,25.03,38.74,182.57,93.1,93.1,4.6,
2025-12-06 02:00:00,18.77,36.94,184.2,92.57,92.57,3.87,
2025-12-06 03:00:00,13.6,35.0,174.12,90.96,90.96,2.31,
2025-12-06 04:00:00,19.14,34.28,174.14,90.59,90.59,2.99,
2025-12-06 05:00:00,25.16,33.59,181.95,93.89,93.89,10.35,
2025-12-06 06:00:00,30.67,34.37,263.39,106.94,106.94,63.49,
2025-12-06 07:00:00,38.86,37.84,348.1,133.86,133.86,92.71,
2025-12-06 08:00:00,40.25,37.99,371.54,167.0,167.0,110.17,
2025-12-06 09:00:00,37.96,45.11,363.67,166.54,166.54,110.16,
2025-12-06 10:00:00,38.92,50.08,360.0,150.0,150.0,104.08,
2025-12-06 11:00:00,38.9,54.62,353.01,146.29,146.29,98.37,
2025-12-06 12:00:00,37.08,54.87,331.71,146.1,146.1,91.9,
2025-12-06 13:00:00,37.79,49.15,315.13,141.03,141.03,100.7,
2025-12-06 14:00:00,37.6,46.02,314.93,140.5,140.5,109.0,
2025-12-06 15:00:00,35.36,47.3,317.07,143.99,143.99,116.92,
2025-12-06 16:00:00,39.4,50.54,313.9,164.0,164.0,131.55,
2025-12-06 17:00:00,40.07,54.93,313.64,178.07,178.07,142.99,
2025-12-06 18:00:00,37.8,54.22,276.4,165.28,165.28,151.07,
2025-12-06 19:00:00,32.82,43.7,250.02,149.93,149.93,142.48,
2025-12-06 20:00:00,28.09,38.76,225.8,129.91,129.91,130.0,
2025-12-06 21:00:00,26.03,36.59,199.0,115.68,115.68,119.42,
2025-12-06 22:00:00,25.81,36.51,195.5,107.33,107.33,121.08,
2025-12-06 23:00:00,16.1,33.73,162.1,100.44,100.44,102.14,
2025-12-07 00:00:00,14.55,36.17,131.45,99.2,99.2,86.65,
2025-12-07 01:00:00,4.16,32.3,119.95,97.85,97.85,74.32,
2025-12-07 02:00:00,0.06,30.3,114.9,96.86,96.86,68.0,
2025-12-07 03:00:00,-4.97,29.45,114.61,91.81,91.81,63.87,
2025-12-07 04:00:00,-7.17,29.44,131.01,89.92,89.92,58.09,
2025-12-07 05:00:00,0.07,35.64,145.45,94.53,94.53,50.16,
2025-12-07 06:00:00,-2.44,46.49,210.06,116.58,116.58,39.46,
2025-12-07 07:00:00,25.63,58.0,280.01,131.22,131.22,43.28,
2025-12-07 08:00:00,27.39,58.23,299.15,150.0,150.0,58.06,
2025-12-07 09:00:00,34.18,40.69,294.99,137.7,137.7,62.86,
2025-12-07 10:00:00,33.57,38.74,285.56,134.36,134.36,64.92,
2025-12-07 11:00:00,36.5,36.76,291.75,138.17,138.17,64.92,
2025-12-07 12:00:00,35.01,35.94,283.94,137.99,137.99,68.0,
2025-12-07 13:00:00,33.07,39.56,280.17,138.35,138.35,72.84,
2025-12-07 14:00:00,35.37,41.69,287.2,138.08,138.08,74.24,
2025-12-07 15:00:00,38.03,55.68,292.62,138.02,138.02,82.5,
2025-12-07 16:00:00,39.04,59.96,294.94,133.87,133.87,96.45,
2025-12-07 17:00:00,41.29,62.17,279.96,128.59,128.59,96.0,
2025-12-07 18:00:00,42.68,61.92,250.09,120.35,120.35,87.92,
2025-12-07 19:00:00,39.97,59.38,210.97,104.14,104.14,82.41,
2025-12-07 20:00:00,35.17,52.8,198.35,100.36,100.36,78.92,
2025-12-07 21:00:00,34.21,46.41,177.43,97.0,97.0,85.03,
2025-12-07 22:00:00,33.81,44.34,122.53,96.42,96.42,82.5,
2025-12-07 23:00:00,28.72,41.5,91.36,87.08,87.08,74.8,
2025-12-08 00:00:00,1.34,41.12,85.46,87.09,87.09,93.91,
2025-12-08 01:00:00,-0.26,39.44,77.64,83.26,83.26,86.83,
2025-12-08 02:00:00,-11.71,39.84,69.96,81.43,81.43,86.73,
2025-12-08 03:00:00,-14.72,37.15,66.08,79.52,79.52,83.95,
2025-12-08 04:00:00,-39.98,37.95,79.95,80.0,80.0,84.44,
2025-12-08 05:00:00,-49.91,41.11,92.02,87.04,87.04,91.13,
2025-12-08 06:00:00,-50.43,51.58,117.46,99.69,99.69,91.25,
2025-12-08 07:00:00,-49.95,68.08,174.28,107.29,107.29,91.29,
2025-12-08 08:00:00,-49.91,74.11,227.96,112.65,112.65,100.84,
2025-12-08 09:00:00,-49.92,71.86,222.92,118.52,118.52,109.4,
2025-12-08 10:00:00,-49.98,72.44,201.96,118.75,118.75,110.84,
2025-12-08 11:00:00,-35.34,76.74,204.98,118.02,118.02,117.39,
2025-12-08 12:00:00,-22.41,77.43,214.66,116.66,116.66,118.36,
2025-12-08 13:00:00,-2.01,76.96,220.01,111.78,111.78,116.74,
2025-12-08 14:00:00,-0.08,76.48,240.07,113.11,113.11,111.91,
2025-12-08 15:00:00,0.35,77.48,247.19,118.33,118.33,121.38,
2025-12-08 16:00:00,4.13,81.07,261.54,114.98,114.98,105.94,
2025-12-08 17:00:00,15.23,78.97,292.0,117.99,117.99,113.61,
2025-12-08 18:00:00,14.0,67.05,266.48,118.6,118.6,98.55,
2025-12-08 19:00:00,12.08,65.12,252.0,105.56,105.56,97.69,
2025-12-08 20:00:00,0.44,59.46,210.7,104.62,104.62,91.29,
2025-12-08 21:00:00,0.07,55.64,196.7,101.12,101.12,90.56,
2025-12-08 22:00:00,0.49,51.75,221.21,101.72,101.72,88.6,
2025-12-08 23:00:00,-14.72,47.05,174.21,90.58,90.58,75.01,
2025-12-09 00:00:00,-11.1,40.32,189.68,95.0,95.0,71.36,
2025-12-09 01:00:00,-15.1,41.24,194.74,85.1,85.1,55.83,
2025-12-09 02:00:00,-16.09,38.8,170.51,79.49,79.49,35.13,
2025-12-09 03:00:00,-14.99,36.08,181.07,73.07,73.07,34.4,
2025-12-09 04:00:00,-12.76,36.4,194.96,70.56,70.56,40.01,
2025-12-09 05:00:00,-5.85,40.19,196.83,73.01,73.01,72.24,
2025-12-09 06:00:00,27.23,52.48,247.68,76.04,76.04,79.4,
2025-12-09 07:00:00,38.57,69.0,308.2,82.4,82.4,113.34,
2025-12-09 08:00:00,39.99,95.8,338.29,84.93,84.93,122.54,
2025-12-09 09:00:00,39.77,105.39,346.2,91.51,91.51,123.12,
2025-12-09 10:00:00,39.58,105.39,338.99,91.01,91.01,129.81,
2025-12-09 11:00:00,39.73,105.39,340.0,91.94,91.94,128.7,
2025-12-09 12:00:00,39.91,105.37,335.64,94.2,94.2,128.32,
2025-12-09 13:00:00,39.93,105.39,334.51,90.67,90.67,124.51,
2025-12-09 14:00:00,39.97,105.39,342.19,85.63,85.63,121.35,
2025-12-09 15:00:00,39.58,103.22,343.0,83.5,83.5,116.83,
2025-12-09 16:00:00,40.17,105.39,349.21,80.08,80.08,116.08,
2025-12-09 17:00:00,40.68,114.0,355.69,79.04,79.04,120.57,
2025-12-09 18:00:00,39.22,105.39,345.0,77.43,77.43,123.69,
2025-12-09 19:00:00,37.95,89.36,316.3,69.45,69.45,125.76,
2025-12-09 20:00:00,29.1,62.2,260.6,64.46,64.46,114.97,
2025-12-09 21:00:00,25.89,49.11,220.0,60.41,60.41,100.98,
2025-12-09 22:00:00,25.31,46.79,224.95,56.84,56.84,98.48,
2025-12-09 23:00:00,14.08,42.55,194.97,46.18,46.18,92.77,
2025-12-10 00:00:00,26.02,40.7,197.97,33.69,33.69,92.85,
2025-12-10 01:00:00,25.74,38.24,175.33,21.51,21.51,89.33,
2025-12-10 02:00:00,25.85,36.92,152.68,13.21,13.21,86.5,
2025-12-10 03:00:00,28.53,35.88,146.78,5.99,5.99,83.7,
2025-12-10 04:00:00,30.99,36.19,155.01,10.0,10.0,87.21,
2025-12-10 05:00:00,35.51,42.5,200.02,18.09,18.09,89.07,
2025-12-10 06:00:00,46.11,53.8,237.98,23.97,23.97,112.06,
2025-12-10 07:00:00,53.1,72.93,282.83,41.85,41.85,135.18,
2025-12-10 08:00:00,56.38,96.43,299.5,60.86,60.86,169.76,
2025-12-10 09:00:00,54.93,93.94,290.81,65.78,65.78,182.14,
2025-12-10 10:00:00,51.0,92.48,282.78,67.35,67.35,184.75,
2025-12-10 11:00:00,49.9,92.99,266.49,69.68,69.68,186.5,
2025-12-10 12:00:00,47.34,86.82,250.79,67.2,67.2,180.62,
2025-12-10 13:00:00,46.99,93.1,245.1,67.1,67.1,190.78,
2025-12-10 14:00:00,46.87,85.24,242.85,69.67,69.67,189.41,
2025-12-10 15:00:00,46.55,89.68,254.61,75.84,75.84,197.64,
2025-12-10 16:00:00,45.41,101.0,274.76,80.3,80.3,200.18,
2025-12-10 17:00:00,48.96,105.41,300.04,80.3,80.3,202.38,
2025-12-10 18:00:00,39.84,93.56,297.35,85.42,85.42,181.0,
2025-12-10 19:00:00,36.3,75.22,265.41,80.76,80.76,180.17,
2025-12-10 20:00:00,35.22,61.74,254.57,78.05,78.05,166.6,
2025-12-10 21:00:00,33.02,51.01,234.28,77.14,77.14,151.15,
2025-12-10 22:00:00,29.78,46.63,233.38,78.02,78.02,137.94,
2025-12-10 23:00:00,23.83,42.92,213.41,69.16,69.16,121.37,
2025-12-11 00:00:00,17.85,40.55,221.11,34.44,34.44,115.94,
2025-12-11 01:00:00,2.4,36.75,213.53,15.5,15.5,108.22,
2025-12-11 02:00:00,0.09,37.09,208.03,12.72,12.72,107.31,
2025-12-11 03:00:00,0.34,34.72,206.6,8.62,8.62,106.17,
2025-12-11 04:00:00,20.57,33.65,201.6,11.82,11.82,108.69,
2025-12-11 05:00:00,25.92,37.08,206.7,38.04,38.04,125.31,
2025-12-11 06:00:00,32.31,38.78,220.07,74.59,74.59,163.42,
2025-12-11 07:00:00,37.92,52.72,243.9,91.36,91.36,295.5,
2025-12-11 08:00:00,40.95,56.41,273.17,97.98,97.98,368.97,
2025-12-11 09:00:00,41.9,57.1,294.98,98.33,98.33,377.12,
2025-12-11 10:00:00,44.15,55.81,291.05,93.36,93.36,348.64,
2025-12-11 11:00:00,50.4,55.19,294.14,90.68,90.68,379.99,
2025-12-11 12:00:00,50.6,54.65,292.49,89.31,89.31,385.87,
2025-12-11 13:00:00,51.82,54.11,253.51,88.03,88.03,404.91,
2025-12-11 14:00:00,51.29,52.21,241.09,92.51,92.51,371.96,
2025-12-11 15:00:00,51.79,54.62,247.07,95.92,95.92,380.94,
2025-12-11 16:00:00,52.86,54.04,263.73,105.51,105.51,437.87,
2025-12-11 17:00:00,60.23,55.62,281.59,117.99,117.99,445.08,
2025-12-11 18:00:00,56.36,45.51,280.93,122.64,122.64,359.92,
2025-12-11 19:00:00,53.61,47.17,234.35,121.35,121.35,341.25,
2025-12-11 20:00:00,48.3,37.61,223.4,114.03,114.03,206.82,
2025-12-11 21:00:00,44.7,36.65,198.37,99.24,99.24,171.2,
2025-12-11 22:00:00,41.34,35.5,174.94,96.48,96.48,150.0,
2025-12-11 23:00:00,37.17,35.61,130.01,86.82,86.82,135.96,
2025-12-12 00:00:00,37.0,37.0,136.22,88.05,88.05,122.24,
2025-12-12 01:00:00,35.83,37.31,120.5,87.06,87.06,115.3,
2025-12-12 02:00:00,35.02,37.09,114.17,85.62,85.62,109.96,
2025-12-12 03:00:00,34.65,36.46,109.92,84.42,84.42,107.35,
2025-12-12 04:00:00,35.18,35.96,106.98,87.01,87.01,112.51,
2025-12-12 05:00:00,36.98,36.07,105.9,89.03,89.03,123.67,
2025-12-12 06:00:00,49.0,35.25,105.94,107.41,107.41,176.18,
2025-12-12 07:00:00,57.64,38.19,108.27,121.09,121.09,599.99,
2025-12-12 08:00:00,61.6,42.13,115.73,146.33,146.33,655.6,
2025-12-12 09:00:00,60.1,46.2,136.19,131.94,131.94,646.76,
2025-12-12 10:00:00,54.0,51.89,175.01,129.85,129.85,543.83,
2025-12-12 11:00:00,49.69,53.78,205.0,122.9,122.9,465.36,
2025-12-12 12:00:00,49.0,53.96,205.0,124.57,124.57,404.99,
2025-12-12 13:00:00,47.01,51.18,195.83,127.18,127.18,415.3,
2025-12-12 14:00:00,47.19,48.82,204.57,123.7,123.7,490.34,
2025-12-12 15:00:00,48.88,50.4,231.08,120.14,120.14,668.49,
2025-12-12 16:00:00,47.76,52.99,253.33,117.93,117.93,818.98,
2025-12-12 17:00:00,52.13,57.92,282.0,110.88,110.88,936.28,
2025-12-12 18:00:00,47.05,57.92,290.3,105.0,105.0,674.18,
2025-12-12 19:00:00,41.16,55.09,268.64,94.22,94.22,551.01,
2025-12-12 20:00:00,38.48,48.27,265.79,92.15,92.15,295.66,
2025-12-12 21:00:00,36.13,46.39,233.63,88.14,88.14,169.4,
2025-12-12 22:00:00,35.07,44.63,236.53,83.37,83.37,150.0,
2025-12-12 23:00:00,34.27,42.37,188.38,77.5,77.5,134.75,
2025-12-13 00:00:00,28.64,42.99,183.78,75.36,75.36,130.07,
2025-12-13 01:00:00,27.71,40.6,156.62,72.96,72.96,122.9,
2025-12-13 02:00:00,23.34,37.88,143.82,73.7,73.7,118.97,
2025-12-13 03:00:00,11.27,36.85,137.81,71.43,71.43,114.95,
2025-12-13 04:00:00,16.25,35.92,145.13,73.02,73.02,115.64,
2025-12-13 05:00:00,25.05,35.09,157.11,75.45,75.45,125.83,
2025-12-13 06:00:00,32.83,35.88,269.2,83.1,83.1,156.53,
2025-12-13 07:00:00,39.6,37.8,313.61,102.41,102.41,187.71,
2025-12-13 08:00:00,43.99,41.46,325.0,98.83,98.83,253.0,
2025-12-13 09:00:00,43.9,45.16,333.19,103.73,103.73,245.74,
2025-12-13 10:00:00,40.82,48.28,326.84,100.3,100.3,208.42,
2025-12-13 11:00:00,41.65,50.93,324.93,100.0,100.0,174.4,
2025-12-13 12:00:00,43.91,51.91,320.65,97.66,97.66,166.06,
2025-12-13 13:00:00,43.99,46.45,320.6,102.7,102.7,165.0,
2025-12-13 14:00:00,40.7,44.43,320.94,104.37,104.37,184.5,
2025-12-13 15:00:00,42.92,43.74,322.25,109.4,109.4,220.77,
2025-12-13 16:00:00,45.04,45.51,331.9,106.05,106.05,250.06,
2025-12-13 17:00:00,50.88,51.4,353.73,110.15,110.15,284.21,
2025-12-13 18:00:00,46.71,53.0,322.57,105.89,105.89,260.0,
2025-12-13 19:00:00,43.05,51.61,315.79,102.41,102.41,225.6,
2025-12-13 20:00:00,39.02,41.53,265.06,96.58,96.58,175.0,
2025-12-13 21:00:00,36.51,41.13,232.75,90.88,90.88,146.22,
